"","TARGET","ORIG_TRG_STRT","ORIG_TRG_STOP","TARGET_START","TARGET_STOP","TARGET_TEXT","SOURCE","ORIG_SRC_STRT","ORIG_SRC_STOP","SOURCE_START","SOURCE_STOP","SOURCE_TEXT","TYPE","DIFFICULTY","SYMBOL","AUTH","TARGET_KEYS","SOURCE_KEYS","WORDS","SEMANTIC","SYNTACTIC","SOUNDS","TOPIC_CONTENT","TOPIC_CONTEXT","FLAG","NOTES","SECONDARY","ANNOTATOR","SOCIAL_CONTENT","BATTLE_CONTENT","TRAVEL_CONTENT","RITUAL_CONTENT","SPEECH_CONTENT","FAMILY_CONTENT","DESCRIPTION_CONTENT","FATE_CONTENT","SENTIMENT_CONTENT","CHARACTER_CONTENT","SOCIAL_CONTEXT","BATTLE_CONTEXT","TRAVEL_CONTEXT","RITUAL_CONTEXT","SPEECH_CONTEXT","FAMILY_CONTEXT","DESCRIPTION_CONTEXT","FATE_CONTEXT","SENTIMENT_CONTEXT","CHARACTER_CONTEXT","TARGET_LENGTH","SOURCE_LENGTH","SOUNDS_NUMERIC","SYNTACTIC_NUMERIC","TOTAL_CONTENT","TOTAL_CONTEXT"
"44","vergil.aeneid","1_257","1_257","1_257","1_257","Parce metu, Cytherea: manent immota tuorum","homer.iliad","8_39","8_39","8_39","8_39","θάρσει Τριτογένεια φίλον τέκος: οὔ νύ τι θυμῷ",3,1,"a | cf. a.","Knauer","","",0,0,"","","speeches-and-deliberation_consolation, charactertype_divine","charactertype_divine_specificindividual, social-intercourse_conversation","","","","James",0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,1,0,0,4,4
"45","vergil.aeneid","1_257","1_257","1_257","1_257","Parce metu, Cytherea: manent immota tuorum","homer.iliad","22_183","22_183","22_183","22_183","θάρσει Τριτογένεια φίλον τέκος: οὔ νύ τι θυμῷ",3,1,"a | cf. a.","Knauer","","",0,0,"","","speeches-and-deliberation_consolation, charactertype_divine","charactertype_divine_specificindividual, social-intercourse_conversation, charactertype_hero","","","","James",0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,4,5
"46","vergil.aeneid","1_267","1_267","1_267","1_267","At puer Ascanius, cui nunc cognomen Iulo","homer.iliad","6_402","6_402","6_402","6_402","τόν ῥ᾽ Ἕκτωρ καλέεσκε Σκαμάνδριον, αὐτὰρ οἱ ἄλλοι",2,1,"f. | [cf. f] (N.)","Knauer","","",0,0,"","","description_character, charactertype_same-trade","fate, battle","","","","James",0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,2
"47","vergil.aeneid","1_268","1_268","1_268","1_268","additur, -Ilus- erat, dum res stetit Ilia regno,","homer.iliad","10_415","10_415","10_415","10_415","βουλὰς βουλεύει θείου παρὰ σήματι -Ἴλου-",3,1," | [ (etc.)] (N.)","Knauer","Ilus","Ἴλου",0,0,"","","charactertype_same-trade_specificindividual","family","","This is the guy Ascanius is named for.","","James",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,1
"48","vergil.aeneid","1_268","1_268","1_268","1_268","additur, -Ilus- erat, dum res stetit Ilia regno,","homer.iliad","20_232","20_232","20_232","20_232","-Ἶλός- τ᾽ Ἀσσάρακός τε καὶ ἀντίθεος Γανυμήδης,",3,1," | [ a](N.)","Knauer","Ilus","-Ἶλός-",0,0,"","","charactertype_same-trade_specificindividual","family, charactertype_hero_specificindividual","","This is the guy Ascanius is named for. Knauer includes only two of at least four Iliadic references, and excludes the Odyssean reference","","James",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,4
"49","vergil.aeneid","1_269","1_269","1_269","1_269","triginta magnos -volvendis- mensibus orbis","homer.iliad","2_295","2_295","2_295","2_295","ἡμῖν δ᾽ εἴνατός ἐστι -περιτροπέων- ἐνιαυτὸς",2,1,"b | [cf. b. (etc)]","Knauer","orbis","περιτροπεων",0,0,"","","description_time-of-day, description_place","speeches-and-deliberation_consolation, speeches-and-deliberation_prophecy","","","","James",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,3
"50","vergil.aeneid","1_279","1_279","1_279","1_280","Quin aspera Iuno, quae mare nunc terrasque metu caelumque fatigat","homer.iliad","4_26","4_28","4_26","4_28","πῶς ἐθέλεις ἅλιον θεῖναι πόνον ἠδ᾽ ἀτέλεστον, ἱδρῶ θ᾽ ὃν ἵδρωσα μόγῳ, καμέτην δέ μοι ἵπποι λαὸν ἀγειρούσῃ, Πριάμῳ κακὰ τοῖό τε παισίν.",3,2,"bf | [cf. ]","Knauer","","",0,0,"","","charactertype_divine_specificindividual, fate_divineintervention, sentiment_anger, speeches-and-deliberation","charactertype_divine_specificindividual, charactertype_hero, family_descendant","","This is Juno trying to destroy the Trojan race, expelling huge effort, and ultimately being forced to stop by Zeus.","","James",0,0,0,0,1,0,0,2,2,3,0,0,0,0,0,2,0,0,0,4,2,3,0,0,8,6
"51","vergil.aeneid","1_279","1_279","1_279","1_280","Quin aspera Iuno, quae -mare- nunc -terrasque- metu caelumque fatigat","homer.iliad","8_477","8_481","8_477","8_481","ὣς γὰρ θέσφατόν ἐστι: σέθεν δ᾽ ἐγὼ οὐκ ἀλεγίζω χωομένης, οὐδ᾽ εἴ κε τὰ νείατα πείραθ᾽ ἵκηαι -γαίης- καὶ -πόντοιο-, ἵν᾽ Ἰάπετός τε Κρόνος τε ἥμενοι οὔτ᾽ αὐγῇς Ὑπερίονος Ἠελίοιο τέρποντ᾽ οὔτ᾽ ἀνέμοισι, βαθὺς δέ τε Τάρταρος ἀμφίς:",3,2,"bf | [cf. ]","Knauer","mare, terras","γαιης, ποντοιο",0,2,"","","charactertype_divine_specificindividual, sentiment_anger, speeches-and-deliberation","charactertype_divine_specificindividual, charactertype_hero","","Context of Zeus prophecizing, specifically that Hera's wrath can't beat his will.","","James",0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,5,0,0,6,4
"52","vergil.aeneid","1_283","1_285","1_283","1_285","Veniet lustris labentibus aetas, cum domus Assaraci Phthiam clarasque Mycenas servitio premet, ac victis dominabitur Argis.","homer.iliad","20_307","20_307","20_307","20_308","νῦν δὲ δὴ Αἰνείαο βίη Τρώεσσιν ἀνάξει καὶ παίδων παῖδες, τοί κεν μετόπισθε γένωνται",3,2,"b | [cf. f.]","Knauer","","",0,0,"","","fate_divineintervention, speeches-and-deliberation_prophecy, charactertype_hero, family_descendant","charactertype_divine_specificindividual","","","","James",0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,8,3
"53","vergil.aeneid","1_284","1_284","1_284","1_284","cum domus Assaraci Phthiam clarasque Mycenas","homer.iliad","20_232","20_232","20_232","20_232","Ἶλός τ᾽ Ἀσσάρακός τε καὶ ἀντίθεος Γανυμήδης",4,1," | [cf. a.](N.)","Knauer","","",0,0,"","","charactertype_hero, family_descendant, speeches-and-deliberation","charactertype_divine_specificindividual","","","","James",0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,3
"54","vergil.aeneid","1_287","1_287","1_287","1_287","imperium oceano, -famam- -qui- terminet astris,","homer.iliad","7_458","7_458","7_458","7_458","σὸν δ᾽ ἤτοι -κλέος- ἔσται -ὅσον- τ᾽ ἐπικίδναται ἠώς",3,1," | [cf. ]","Knauer","qui, famam","κλέος, ὅσον",0,2,"","","description_character, speeches-and-deliberation_prophecy","description_character, speeches-and-deliberation_prophectcharactertype_divine_specificindividual, battle","","Homer uses this expression only once, and the context is a jealous god comparing mortal fame to his. The point of the Vergil passage is that Caesar is a god.","","James",0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,2,0,0,3,1,1,0,0,4,8
"55","vergil.aeneid","1_287","1_287","1_287","1_287","imperium oceano, -famam- -qui- terminet astris,","homer.iliad","7_451","7_451","7_451","7_451","σὸν δ᾽ ἤτοι -κλέος- ἔσται -ὅσον- τ᾽ ἐπικίδναται ἠώς",2,1," | [cf. ]","Knauer","qui, famam","κλέος, ὅσον",0,2,"","","speeches-and-deliberation_prophecy","charactertype_divine_specificindividual, battle","","","","James",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,2,4
"56","vergil.aeneid","1_293","1_296","1_293","1_296","dirae ferro et -compagibus- artis claudentur -Belli- portae; -Furor- impius intus, saeva sedens super arma, et centum -vinctus- -aenis- post tergum -nodis-, fremet horridus ore cruento.  ","homer.iliad","5_385","5_387","5_385","5_387","τλῆ μὲν -Ἄρης- ὅτε μιν Ὦτος κρατερός τ᾽ Ἐφιάλτης παῖδες Ἀλωῆος, -δῆσαν- κρατερῷ ἐνὶ -δεσμῷ-: -χαλκέῳ- δ᾽ ἐν κεράμῳ -δέδετο- τρισκαίδεκα μῆνας:",4,2," | [] (bold)","Knauer"," -compagibus- -Belli- -Furor- -vinctus- -aenis- -nodis-"," -Ἄρης- -δῆσαν- -δεσμῷ- -χαλκέῳ- -δέδετο- ",0,6,"","","charactertype_divine, speeches-and-deliberation, sentiment_anger, sentiment_frustration, description_object","","","Would be 4, but this scene isn't really part of the plot.","","James",0,0,0,0,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0
"57","vergil.aeneid","1_393","1_398","1_393","1_398","Aspice bis senos -laetantis- agmine -cycnos-, aetheria quos lapsa plaga Iovis ales aperto turbabat caelo; nunc -terras- ordine longo aut -capere-, aut -captas- iam despectare videntur: ut reduces illi -ludunt- stridentibus -alis-, et coetu cinxere polum, -cantus-que dedere,   ","homer.iliad","2_459","2_463","2_459","2_463","τῶν δ᾽ ὥς τ᾽ -ὀρνίθων- πετεηνῶν ἔθνεα πολλὰ -χηνῶν- ἢ -γεράνων- ἢ -κύκνων- δουλιχοδείρων Ἀσίω ἐν -λειμῶνι- Καϋστρίου ἀμφὶ ῥέεθρα ἔνθα καὶ ἔνθα ποτῶνται -ἀγαλλόμενα- -πτερύγεσσι- κλαγγηδὸν -προκαθιζόντων-, σμαραγεῖ δέ τε λειμών,",3,4,"  | [cf.](Gll.)","Knauer","-laetantis- -cycnos- -ales- -terras- -ludunt- -alis- -cantus-","-ὀρνίθων- -χηνῶν- -γεράνων- -κύκνων- -λειμῶνι- -ἀγαλλόμενα- -πτερύγεσσι- -κλαγγηδὸν-",0,8,"","","description_simile_animal","description_object","","","","James",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,6,5,0,0,3,2
"58","vergil.aeneid","1_393","1_398","1_393","1_398","Aspice bis senos laetantis -agmine- -cycnos-, aetheria quos lapsa plaga Iovis -ales- aperto -turbabat- caelo; nunc terras ordine longo aut capere, aut captas iam despectare videntur: ut reduces illi ludunt stridentibus alis, et coetu cinxere polum, cantusque dedere, ","homer.iliad","15_690","15_692","15_690","15_692","  ἀλλ᾽ ὥς τ᾽ -ὀρνίθων- πετεηνῶν αἰετὸς αἴθων -ἔθνος- -ἐφορμᾶται- ποταμὸν πάρα βοσκομενάων -χηνῶν- ἢ -γεράνων- ἢ -κύκνων- δουλιχοδείρων,",3,2,"  | [cf.](Gll.)","Knauer","-agmine- -cycnos- -ales- -turbabat-","-ὀρνίθων- -ἔθνος- -ἐφορμᾶται- -χηνῶν- -γεράνων- -κύκνων-",0,6,"","","description_simile_animal","description_object","","","","James",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,3,2
"59","vergil.aeneid","1_396","1_396","1_396","1_396","-aut- -capere-, -aut- -captas- iam despectare videntur:","homer.iliad","14_196","14_196","14_196","14_196","-εἰ- δύναμαι -τελέσαι- γε καὶ -εἰ- -τετελεσμένον- ἐστίν.",2,1," | []","Knauer","-aut- -capere- -aut- -captas-","-εἰ- -τελέσαι- -εἰ- -τετελεσμένον-",0,4,"","","0","0","","","","James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"60","vergil.aeneid","1_397","1_397","1_397","1_398","ut reduces illi ludunt stridentibus alis, et coetu -cinxere- polum, -cantusque- dedere,","homer.iliad","2_463","2_463","2_463","2_464","-κλαγγηδὸν- -προκαθιζόντων-, -σμαραγεῖ- δέ τε λειμών, ὣς τῶν ἔθνεα πολλὰ νεῶν ἄπο καὶ κλισιάων",3,2," | [cf.]","Knauer","-cinxere- -cantusque-","-κλαγγηδὸν- -προκαθιζόντων- -σμαραγεῖ-",0,3,"","","description_simile_animal","description_object","","","","James",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,3,2
"61","vergil.aeneid","1_399","1_399","1_399","1_399","haud aliter -puppes -que- -tuae- pubesque -tuorum-","homer.iliad","1_179","1_179","1_179","1_179","οἴκαδ᾽ ἰὼν σὺν -νηυσί- -τε- -σῇς- καὶ -σοῖς- ἑτάροισι",2,1," | []","Knauer","-puppes -que- -tuae- -tuorum-","-νηυσί- -τε- -σῇς- -σοῖς-",0,4,"","que-τε, tuor-ταρ","speeches-and-deliberation","charactertype_hero","","","","James",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,2
"62","vergil.aeneid","1_402","1_406","1_402","1_406","-Dixit-, et avertens rosea -cervice- -refulsit-,ambrosiaeque comae divinum vertice odoremspiravere, pedes vestis defluxit ad imos,et vera incessu patuit -dea-. Ille ubi matrem-adgnovit-, tali fugientem est voce secutus:","homer.iliad","3_395","3_398","3_395","3_398","ὣς -φάτο-, τῇ δ᾽ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε:καί ῥ᾽ ὡς οὖν -ἐνόησε- -θεᾶς- περικαλλέα -δειρὴν-στήθεά θ᾽ ἱμερόεντα καὶ ὄμματα -μαρμαίροντα-,θάμβησέν τ᾽ ἄρ᾽ ἔπειτα ἔπος τ᾽ -ἔφατ᾽- ἔκ τ᾽ -ὀνόμαζε-:",4,2," | cf.","Knauer","-Dixit- -cervice- -refulsit- -dea- -adgnovit-","-φάτο- -ἐνόησε- -θεᾶς- -δειρὴν- -μαρμαίροντα- -ἔφατ᾽- -ὀνόμαζε-",0,7,"","","charactertype_divine_specificindividual, description_character, social-intercourse_divine-visit, social-intercourse_recognition","social-intercourse_disguise, social-intercourse_conversation, fate_divineintervention","","","","James",2,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,2,0,0,5,4,0,0,7,4
"63","vergil.aeneid","1_403","1_403","1_402","1_405","Dixit, et avertens rosea cervice refulsit,-ambrosiaeque- comae divinum vertice -odorem-spiravere, pedes vestis defluxit ad imos,et vera incessu patuit dea. Ille ubi matremadgnovit, tali fugientem est voce secutus:","homer.iliad","14_170","14_170","14_170","14_172","ἀμβροσίῃ μὲν πρῶτον ἀπὸ χροὸς ἱμερόεντοςλύματα πάντα κάθηρεν, ἀλείψατο δὲ λίπ᾽ ἐλαίῳ-ἀμβροσίῳ- ἑδανῷ, τό ῥά οἱ -τεθυωμένον- ἦεν:",2,1," | [cf.]","Knauer","-ambrosiaeque- -odorem-","-ἀμβροσίῳ- -τεθυωμένον-",0,2,"","","charactertype_divine, description_character","fate_divineintervention","","","","James",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,4,3,0,0,4,2
"64","vergil.aeneid","1_403","1_403","1_403","1_403","-ambrosiaeque- -comae- divinum vertice odorem","homer.iliad","1_529","1_529","1_529","1_529","-ἀμβρόσιαι- δ᾽ ἄρα -χαῖται- ἐπερρώσαντο ἄνακτος",2,1," | cf.","Knauer","-ambrosiaeque- -comae-","-ἀμβρόσιαι- -χαῖται-",NA,0,"","","charactertype_divine, description_character","fate_divineintervention","","","","James",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,4,2
"65","vergil.aeneid","1_403","1_403","1_403","1_403","ambrosiaeque comae divinum vertice odorem","homer.iliad","5_315","5_315","5_315","5_315","πρόσθε δέ οἱ πέπλοιο φαεινοῦ πτύγμα κάλυψεν",2,2," | [ ]","Knauer","","",0,0,"","","charactertype_divine_specificindividual, family_parent, description","fate_divineintervention","","","","James",0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,6,2
"66","vergil.aeneid","1_405","1_405","1_405","1_406","et vera incessu patuit dea. Ille ubi matrem -adgnovit-, tali fugientem est voce secutus:","homer.iliad","1_199","1_199","1_199","1_200","θάμβησεν δ᾽ Ἀχιλεύς, μετὰ δ᾽ ἐτράπετ᾽, αὐτίκα δ᾽ -ἔγνω- Παλλάδ᾽ Ἀθηναίην: δεινὼ δέ οἱ ὄσσε φάανθεν:",3,2," | cf.","Knauer","-adgnovit-","-ἔγνω-",0,1,"","","charactertype_divine, description_character","fate_divineintervention, social-intercourse_recognition, social-intercourse_divine-visit","","","","James",0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,4,4
"67","vergil.aeneid","1_405","1_405","1_405","1_406","et vera -incessu- patuit -dea-. Ille ubi matrem -adgnovit-, tali -fugientem- est voce secutus:","homer.iliad","13_72","13_72","13_72","13_72","ῥεῖ᾽ -ἔγνων- -ἀπιόντος-: -ἀρίγνωτοι- δὲ -θεοί- περ:",2,2," | [cf. ]","Knauer","-incessu- -dea- -adgnovit- -fugientem-","-ἔγνων- -ἀπιόντος- -ἀρίγνωτοι- θεοί-",0,4,"","dea-θεο","social-intercourse_recognition, social-intercourse_divine-visit","sentiment_reverence, charactertype_hero, social-intercourse_disguise","","","","James",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,0,2,5
"68","vergil.aeneid","1_408","1_408","1_408","1_408","ludis imaginibus? Cur -dextrae- -iungere- -dextram-","homer.iliad","6_253","6_253","6_253","6_253","ἔν τ᾽ ἄρα οἱ -φῦ- -χειρὶ- ἔπος τ᾽ ἔφατ᾽ ἔκ τ᾽ ὀνόμαζε:",2,1," | []","Knauer","-dextrae- -iungere- -dextram-","-φῦ- -χειρὶ-",0,2,"","","social-intercourse_conversation","family_parent","","","","James",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2
"69","vergil.aeneid","1_408","1_408","1_408","1_408","ludis imaginibus? Cur -dextrae- -iungere- -dextram-","homer.iliad","6_406","6_406","6_406","6_406","ἔν τ᾽ ἄρα οἱ -φῦ- -χειρὶ- ἔπος τ᾽ ἔφατ᾽ ἔκ τ᾽ ὀνόμαζε:",2,1," | []","Knauer","-dextrae- -iungere- -dextram-","-φῦ- -χειρὶ-",0,2,"","","social-intercourse_conversation","family_spouse, sentiment_frustration","","","","James",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,1,4
"70","vergil.aeneid","1_411","1_411","1_411","1_412","at Venus obscuro gradientes -aere- -saepsit-, et -multo- -nebulae- circum -dea- fudit amictu,","homer.iliad","3_380","3_381","3_380","3_381","ῥεῖα μάλ᾽ ὥς τε -θεός-, -ἐκάλυψε- δ᾽ ἄρ᾽ -ἠέρι- -πολλῇ-, κὰδ δ᾽ εἷσ᾽ ἐν θαλάμῳ εὐώδεϊ κηώεντι.",3,1," | [cf. b.]","Knauer","-aere--multo- -saepsit- -nebulae- -dea-","-θεός- -ἐκάλυψε- -ἠέρι- -πολλῇ- ",0,5,"","dea-θεό, aere-ἠέρι","social-intercourse_disguise, family_parent, charactertype_divine_specificindividual, fate_divineintervention","travel_by-air, travel_departure","","","","James",1,0,0,0,0,2,0,2,0,3,0,0,3,0,0,0,0,0,0,0,2,2,2.33333333333333,0,8,3
"71","vergil.aeneid","1_411","1_411","1_411","1_412","at Venus obscuro gradientes -aere- -saepsit-, et -multo- -nebulae- circum -dea- fudit amictu,","homer.iliad","20_443","20_443","20_443","20_444","σμερδαλέα ἰάχων: τὸν δ᾽ ἐξήρπαξεν Ἀπόλλων ῥεῖα μάλ᾽ ὥς τε -θεός-, -ἐκάλυψε- δ᾽ ἄρ᾽ -ἠέρι- -πολλῇ-.",2,1," | [cf. b.]","Knauer","-aere--multo- -saepsit- -nebulae- -dea-","-θεός- -ἐκάλυψε- -ἠέρι- -πολλῇ- ",0,5,"","dea-θεό, aere-ἠέρι","social-intercourse_disguise, charactertype_divine, fate_divineintervention","0","","","","James",1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2.33333333333333,0,5,0
"72","vergil.aeneid","1_412","1_412","1_412","1_412","et multo -nebulae- circum dea fudit -amictu-","homer.iliad","15_308","15_308","15_308 a","15_308 a","-εἱμένος- ὤμοιιν -νεφέλην-",2,1," | []","","-nebulae- -amictu-","-εἱμένος- -νεφέλην-",0,2,"","","social-intercourse_disguise, charactertype_divine, fate_divineintervention","0","","","","James",1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0
"73","vergil.aeneid","1_430","1_436","1_430","1_436","-Qualis- -apes- -aestate- -nova- per -florea- ruraexercet sub sole labor, cum gentis adulto seducunt fetus, aut cum liquentia mella stipant et dulci distendunt nectare cellas,aut onera accipiunt venientum, aut agmine facto ignavom fucos pecus a praesepibus arcent: fervet opus, redolentque thymo fragrantia mella.","homer.iliad","2_87","2_89","2_87","2_90","-ἠΰτε- ἔθνεα εἶσι -μελισσάων- ἁδινάων πέτρης ἐκ γλαφυρῆς αἰεὶ -νέον- ἐρχομενάων,βοτρυδὸν δὲ πέτονται ἐπ᾽ -ἄνθεσιν- –εἰαρινοῖσιν-: αἳ μέν τ᾽ ἔνθα ἅλις πεποτήαται, αἳ δέ τε ἔνθα:",4,3,"(Gl.) | cf. (Gl.)","","-Qualis- -apes- -aestate- -nova- -florea-","-ἠΰτε- -μελισσάων- -νέον- -ἄνθεσιν- –εἰαρινοῖσιν-",0,5,"","mel-μελ","description_simile_animal","description_place","","","","James",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,7,4,1,0,3,2
"74","vergil.aeneid","1_445","1_445","1_445","1_445","egregiam et -facilem- victu per saecula gentem.","homer.iliad","6_138","6_138","6_138 b","6_138 ","θεοὶ -ῥεῖα- ζώοντες",2,1," | [ (etc.)]","","-facilem-","-ῥεῖα-",0,1,"","","description","","description_peoples","","","James",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"75","vergil.aeneid","1_445","1_445","1_445","1_445","egregiam et facilem victu per saecula -gentem-","homer.iliad","13_6","13_6","13_6","13_6","γλακτοφάγων Ἀβίων τε δικαιοτάτων -ἀνθρώπων-",2,1," | []","","-gentem-","-ἀνθρώπων-",0,1,"","","description","","description_peoples","","","James",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
